Company_ID_Number,Company_City,"City_Zip
",Job_Title,Job_Link,Job_Type,Company_Rating,Job_Degree,Company_Name,Company_Industry,Job_Salary,Job_Skills,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s14,s15
Job3634,Dallas,02101,Senior AI Engineer # JN -092018-42132,https://www.indeed.com/rc/clk?jk=e274cf826dae12be&fccid=3322122de9faaef8&vjs=3,deep_learning,3.7,Masters Degree,SSi,Human Resources and Staffing,120000-139999,Linux,Machine Learning,Shell Scripting,Python,,,,,,,,,,
Job3635,San Francisco,23173,Federal - AI Engineer,https://www.indeed.com/rc/clk?jk=1aadec0bfb27426e&fccid=a4e4e2eaf26690c9&vjs=3,deep_learning,4,Associates Degree,Accenture,Consulting and Business Services,120000-139999,Data Mining,Microsoft SQL Server,Hadoop,Kafka,Oracle,SQL,Tableau,Big Data,Spark,Data Warehouse,Elasticsearch,,,
Job3636,Minneapolis,75001,AI Engineer for Digital Lab,https://www.indeed.com/rc/clk?jk=6447890ff14b9ff9&fccid=3b89b9ec324f96c8&vjs=3,deep_learning,4.1,Masters Degree,Siemens,Computers and Electronics,120000-139999,Hive,Machine Learning,Azure,SQL,Big Data,Informatica,Software Development,Hadoop,Kafka,Java,Spark,NoSQL,Python,AWS
Job3637,San Francisco,60657,Lead AI Engineer,https://www.indeed.com/rc/clk?jk=f9658742b5361abf&fccid=3c650abdba68c61a&vjs=3,deep_learning,4.2,Masters Degree,ThoughtWorks,Internet and Software,120000-139999,Big Data,Spark,Machine Learning,Hadoop,NoSQL,CI/CD,,,,,,,,
Job3638,San Francisco,29401,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=e1e6e75e6b6a8553&fccid=ee3b74ff2b3986b4&vjs=3,deep_learning,3.9,Associates Degree,Duke Energy,Energy and Utilities,120000-139999,Spring,Hive,Hadoop,R,Kafka,HBase,Java,Big Data,Cassandra,Spark,Data Warehouse,Build Automation,Python,
Job3640,Dallas,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=49c52dd157878356&fccid=1d69e9a5b2cfbeca&vjs=3,deep_learning,3.3,PHD/Doctorate Degree,Novetta,Software Development,120000-139999,Linux,TS/SCI Clearance,Hadoop,DynamoDB,NoSQL,Python,Jenkins,Elasticsearch,AWS,,,,,
Job3641,San Francisco,23173,Master AI Engineer,https://www.indeed.com/rc/clk?jk=259a5f66c3109b07&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Masters Degree,Capital One,Banks and Financial Services,120000-139999,Big Data,MySQL,Software Development,PostgreSQL,Military Experience,Jenkins,JavaScript,Spring,Scripting,Scala,Java,Cassandra,Maven,Angular
Job3642,New York City,94115,Staff AI Engineer,https://www.indeed.com/rc/clk?jk=3d82ebf42eef80d0&fccid=c5c99ec01e2125aa&vjs=3,deep_learning,4,Associates Degree,GE Careers,Industrial Manufacturing,120000-139999,Data Mining,Machine Learning,Experimental Design,Image Processing,Java,Design Experience,Python,,,,,,,
Job3643,San Francisco,75001,Big AI Engineer,https://www.indeed.com/rc/clk?jk=a4a59854e615a798&fccid=aeb15e43a6800b9d&vjs=3,deep_learning,4.1,PHD/Doctorate Degree,Lockheed Martin Corporation,Aerospace and Defense,120000-139999,Pig,Chef,Linux,Hive,Ruby,Hadoop,Azure,Kafka,Ansible,HBase,Big Data,Java,S3,Spark
Job3644,San Francisco,20001,Voice/AI Engineer VOIP,https://www.indeed.com/rc/clk?jk=f65adf18bbca6cf0&fccid=7c7292a534c020ad&vjs=3,deep_learning,3.3,Masters Degree,Criterion Systems,Software Development,120000-139999,CompTIA Security+,VMWare,Network,SQL,CompTIA Network+,Unity,Telecommunication,Active Directory,CCNA,IVR,Solarwinds,CCNP,,
Job3645,Atlanta,80014,AI Engineer,https://www.indeed.com/rc/clk?jk=9eaa79ff13439bbf&fccid=6d2f19785dd4c73c&vjs=3,deep_learning,3.7,Bachelors Degree,Transamerica,Insurance,120000-139999,TensorFlow,Pig,Linux,Hive,Microsoft SQL Server,Machine Learning,Azure,DynamoDB,SQL,Big Data,S3,Software Development,Informatica,Data Analysis
Job3646,Washington DC,94115,Cloud AI Engineer,https://www.indeed.com/rc/clk?jk=da5ce5c60231ecca&fccid=915f61fec1720c40&vjs=3,deep_learning,3,Masters Degree,Maven Wave Partners,Software Development,120000-139999,Pig,Hive,Scripting,Hadoop,Google Cloud Platform,SQL,Big Data,Java,Maven,Spark,Data Warehouse,Git,Informatica,Shell Scripting
Job3647,San Francisco,75001,AI Engineers,https://www.indeed.com/rc/clk?jk=1ea62142cc535214&fccid=c3aa1072eb6e64a3&vjs=3,deep_learning,3.8,Masters Degree,Publicis.Sapient,Software Development,120000-139999,Microsoft SQL Server,Machine Learning,Oracle,Apache,Java,T-SQL,MySQL,PL/SQL,Spark,Informatica,Python,AWS,,
Job3648,Madison,29401,Azure AI Engineer,https://www.indeed.com/rc/clk?jk=8e74ada13e45bea2&fccid=4e42ec53f4b93e02&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,GlaxoSmithKline,Pharmaceuticals,120000-139999,Linux,Azure,Google Cloud Platform,Perl,SQL,Big Data,Design Experience,Military Experience,JavaScript,Hadoop,Scripting,HBase,ZooKeeper,Java
Job3649,New York City,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=d1dc3964c435a620&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,PHD/Doctorate Degree,Capital One,Banks and Financial Services,120000-139999,Pig,Linux,Hive,Machine Learning,R,SQL,Cloud Computing,Apache,PostgreSQL,Build Automation,Jenkins,Military Experience,Chef,Ruby
Job3650,San Francisco,94115,Big AI Engineer,https://www.indeed.com/rc/clk?jk=f28036c286588272&fccid=532afac41b2663f7&vjs=3,deep_learning,3.9,PHD/Doctorate Degree,EPAM Systems,Software Development,120000-139999,Pig,Hive,Microsoft SQL Server,SQL,Big Data,CI,Hadoop,Kafka,Oracle,HBase,Cassandra,MongoDB,Spark,Data Warehouse
Job3651,Denver,80014,Lead AI Engineer,https://www.indeed.com/rc/clk?jk=029a2ee617e480db&fccid=48ecd526e3aa3225&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,Kaiser Permanente,Health Care,120000-139999,Design Patterns,Power BI,Hadoop,Azure,SDLC,Oracle,Tableau,Informatica,Unit Testing,Jira,Programmable Logic Controllers,,,
Job3652,San Francisco,80014,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=614cf4c506b4920b&fccid=3c650abdba68c61a&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,ThoughtWorks,Internet and Software,120000-139999,Big Data,Spark,Hadoop,NoSQL,Kafka,CI/CD,,,,,,,,
Job3653,Boston,10001,Cloud AI Engineer,https://www.indeed.com/rc/clk?jk=6ef31c0022a8877b&fccid=915f61fec1720c40&vjs=3,deep_learning,3,PHD/Doctorate Degree,Maven Wave Partners,Software Development,120000-139999,Pig,Hive,Scripting,Hadoop,Google Cloud Platform,SQL,Big Data,Java,Maven,Spark,Data Warehouse,Git,Informatica,Shell Scripting
Job3654,New York City,80014,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=2062585ad1dca82c&fccid=8d0ce3817d129779&vjs=3,deep_learning,3.4,PHD/Doctorate Degree,Slack,Internet and Software,120000-139999,Hive,Go,Hadoop,Scala,SQL,Java,Big Data,Spark,NoSQL,Python,,,,
Job3655,San Francisco,10001,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=b95d2cbe1fc1baa7&fccid=c9b9e477b3c84b4d&vjs=3,deep_learning,3.8,Masters Degree,CBRE,Real EstateReal Estate,120000-139999,Data Mining,Machine Learning,NoSQL,Python,Lua,,,,,,,,,
Job3656,San Francisco,08601,Predictive Analytics AI Engineer,https://www.indeed.com/rc/clk?jk=0f1b0d36b284c494&fccid=537b899e30af3338&vjs=3,deep_learning,4.1,Bachelors Degree,RBC,Banks and Financial Services,120000-139999,Machine Learning,C/C++,SQL,HTML5,Java,Spark,Git,NoSQL,Python,,,,,
Job3657,San Francisco,21401,AI Engineer,https://www.indeed.com/rc/clk?jk=3aeb84d4110c3497&fccid=578fa8376f4eec04&vjs=3,deep_learning,4,PHD/Doctorate Degree,ManTech International Corporation,Aerospace and Defense,120000-139999,Linux,OBIEE,Oracle,SQL,Big Data,Java,Data Warehouse,CI,Design Experience,Informatica,PostgreSQL,AWS,,
Job3658,Trenton,29401,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=10c99fc2aebddf4c&fccid=3a71a4d2f7990a25&vjs=3,deep_learning,3.8,Bachelors Degree,Allstate,Insurance,120000-139999,Hive,R,SQL,Big Data,Jenkins,Jira,Hadoop,Scala,Kafka,CI/CD,Java,Git,Python,
Job3659,New York City,94115,AI Engineer - Sales Strategy,https://www.indeed.com/rc/clk?jk=53e0dd0d312c7827&fccid=dfc44f3b8c44a6db&vjs=3,deep_learning,4.1,Masters Degree,Cisco Systems,Internet and Software,120000-139999,Big Data,Natural Language Processing,SAP,SQL,,,,,,,,,,
Job3660,Richmond,84044,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=667cdc1418942111&fccid=c10ffe492bcf4fdf&vjs=3,deep_learning,4.3,Associates Degree,USANA Health Services,Consumer Goods and Services,120000-139999,Pig,Linux,Hive,Machine Learning,Hadoop,Kafka,SDLC,R,Scala,C/C++,SQL,Big Data,Java,Spark
Job3661,San Francisco,98101,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=e7928bda4dd1ce5c&fccid=734cb5a01ee60f80&vjs=3,deep_learning,4.2,Associates Degree,Microsoft,Internet and Software,120000-139999,Microsoft SQL Server,Machine Learning,Azure,C/C++,SQL,.Net,Java,C#,Design Experience,Python,,,,
Job3662,New York City,84044,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=b0f0aaf93306c31f&fccid=c10ffe492bcf4fdf&vjs=3,deep_learning,4.3,Masters Degree,USANA Health Sciences,Consumer Goods and Services,120000-139999,Pig,Linux,Hive,Machine Learning,Hadoop,Kafka,SDLC,R,Scala,C/C++,SQL,Big Data,Java,Spark
Job3663,Hartford,60657,AI Engineer at Analytics-Focused Company,https://www.indeed.com/rc/clk?jk=b03bced909ae1035&fccid=4a2d2fbadf14d480&vjs=3,deep_learning,3.7,Masters Degree,Jobspring Partners,Human Resources and Staffing,120000-139999,Spark,Kubernetes,Python,,,,,,,,,,,
Job3664,Hartford,80014,AI Engineer - R&D,https://www.indeed.com/rc/clk?jk=c8d52071c0cdf32c&fccid=b4ff35bc5bb293f2&vjs=3,deep_learning,3.3,PHD/Doctorate Degree,Tendril,Software Development,120000-139999,Bilingual,Test Automation,Machine Learning,React,S3,PostgreSQL,Leadership Experience,Jenkins,JavaScript,Scala,Java,Spark,Docker,REST
Job3665,New York City,94115,AI Engineer,https://www.indeed.com/rc/clk?jk=1ce142d9c1815db1&fccid=d72eb0548d91249c&vjs=3,deep_learning,4.8,PHD/Doctorate Degree,Harnham,Consulting and Business Services,120000-139999,Spark,Hadoop,Scala,R,Python,SQL,,,,,,,,
Job3667,San Francisco,60657,Cloud AI Engineer,https://www.indeed.com/rc/clk?jk=5fb7022306ddff39&fccid=915f61fec1720c40&vjs=3,deep_learning,3,Associates Degree,Maven Wave Partners,Software Development,120000-139999,Pig,Hive,Scripting,Hadoop,Google Cloud Platform,SQL,Big Data,Java,Maven,Spark,Data Warehouse,Git,Informatica,Shell Scripting
Job3668,Richmond,02101,Principal Big AI Engineer,https://www.indeed.com/rc/clk?jk=93d4e5671f6e7274&fccid=2c749d549b16ad16&vjs=3,deep_learning,3.6,Masters Degree,Staples,Retail,120000-139999,Pig,Hive,Microsoft SQL Server,Project Management,Azure,R,SQL,JSON,Design Experience,JavaScript,Business Intelligence,PowerShell,Hadoop,Scripting
Job3671,Philadelphia,30301,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=0dec0a7f72a7b073&fccid=3c650abdba68c61a&vjs=3,deep_learning,4.2,Masters Degree,ThoughtWorks,Internet and Software,120000-139999,Big Data,Spark,Hadoop,NoSQL,Kafka,CI/CD,,,,,,,,
Job3672,San Francisco,94115,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=a11e48aa285d6205&fccid=ab1e7aafd1d9f6e4&vjs=3,deep_learning,4.6,Bachelors Degree,Bird Rides Inc.,Transport and Freight,120000-139999,Hadoop,Scala,Kafka,Clojure,Service-Oriented Architecture,SQL,Java,PostgreSQL,Redis,OOP,,,,
Job3673,Trenton,21401,AI Engineer,https://www.indeed.com/rc/clk?jk=1dbf8cdfdd6d5765&fccid=9ab933a50b7d7a98&vjs=3,deep_learning,4.3,Masters Degree,Radiant Solutions,Aerospace and Defense,120000-139999,Linux,Database Administration,Perl,C/C++,MySQL,S3,PostgreSQL,GIS,JavaScript,Scripting,ArcGIS,Git,Shell Scripting,Python
Job3674,New York City,89109,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=e78d8d38e44fae82&fccid=bc6d68ab22143afb&vjs=3,deep_learning,3.5,Associates Degree,Softvision,Software Development,120000-139999,Hive,Hadoop,Scala,DynamoDB,SQL,Java,S3,Spark,Data Warehouse,Unit Testing,Python,AWS,,
Job3675,San Francisco,43004,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=d7a241ebe3f0b1a2&fccid=c5c99ec01e2125aa&vjs=3,deep_learning,4,Masters Degree,GE Careers,Industrial Manufacturing,120000-139999,Java,Spark,PostgreSQL,Scripting,R,Oracle,Python,Data Science,SQL,,,,,
Job3677,San Francisco,60657,Big AI Engineer,https://www.indeed.com/rc/clk?jk=e789c0d0f2f61790&fccid=a4e4e2eaf26690c9&vjs=3,deep_learning,4,Masters Degree,Accenture,Consulting and Business Services,120000-139999,Pig,Chef,Hive,Hadoop,Kafka,R,Scala,Azure,Big Data,Cassandra,MongoDB,Spark,Python,Jenkins
Job3678,New York City,48127,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=69b3a6bd84cedcfa&fccid=116680a29a847a70&vjs=3,deep_learning,4.2,Associates Degree,General Motors,Auto,120000-139999,Microsoft SQL Server,Hadoop,Scripting,Kafka,Scala,R,SAS,IT Experience,SQL,Teradata,Big Data,Alteryx,Spark,4G/LTE
Job3679,Washington DC,10001,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=08739a591379b870&fccid=3c650abdba68c61a&vjs=3,deep_learning,4.2,Associates Degree,ThoughtWorks,Software Development,120000-139999,Big Data,Spark,Hadoop,NoSQL,CI/CD,,,,,,,,,
Job3680,San Deigo,60657,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=d5ab02d10358a7b3&fccid=85806092f576a90e&vjs=3,deep_learning,3.5,Bachelors Degree,Civis Analytics,Software Development,120000-139999,Java,Ruby,Spark,Software Development,NoSQL,Scala,Kafka,Software Testing,CI/CD,Python,AWS,,,
Job3681,Richmond,94115,Senior AI Engineer (Spark),https://www.indeed.com/rc/clk?jk=da84c6b1ad06f17c&fccid=cc9f04eed69b86b2&vjs=3,deep_learning,5,PHD/Doctorate Degree,Doximity,Software Development,120000-139999,Spark,Git,Python,OOP,AWS,,,,,,,,,
Job3682,San Francisco,80014,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=fef454c908147948&fccid=9536dde6bb34eec9&vjs=3,deep_learning,3.2,Bachelors Degree,Hitachi Vantara,Internet and Software,120000-139999,Hive,Hadoop,Scala,Kafka,HBase,SQL,Java,Big Data,S3,Spark,Software Development,Python,AWS,
Job3684,Orlando,75001,Sr. AI Engineer - GoDaddy Austin Location,https://www.indeed.com/rc/clk?jk=27a56b0cc04d746b&fccid=1d223a639e0206ab&vjs=3,deep_learning,3.6,PHD/Doctorate Degree,GoDaddy,Internet and Software,120000-139999,Java,Spark,Software Development,NoSQL,Social Media Management,Scala,Python,AWS,,,,,,
Job3685,New York City,97035,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=58a89e92fece561c&fccid=b724796f63f9f030&vjs=3,deep_learning,3.7,Associates Degree,Simple,Software Development,120000-139999,PostgreSQL,Kafka,Python,SQL,AWS,,,,,,,,,
Job3686,Atlanta,94115,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=4009076140ec9db9&fccid=58b60cc2d68c136c&vjs=3,deep_learning,3.6,Associates Degree,Ten-X,Internet and Software,120000-139999,Pig,Hive,Machine Learning,Hadoop,Kafka,SQL,HBase,Natural Language Processing,Confluence,Spark,Data Warehouse,Git,Docker,Python
Job3687,Trenton,80014,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=70b4be210c409873&fccid=3a71a4d2f7990a25&vjs=3,deep_learning,3.8,Bachelors Degree,Allstate,Insurance,120000-139999,Hive,R,SQL,Big Data,Jenkins,Jira,Hadoop,Scala,Kafka,CI/CD,Java,Git,Python,
Job3690,San Francisco,75001,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=8a22add521c0ec29&fccid=3a71a4d2f7990a25&vjs=3,deep_learning,3.8,PHD/Doctorate Degree,Allstate,Insurance,120000-139999,Hive,R,SQL,Big Data,Jenkins,Jira,Hadoop,Scala,Kafka,CI/CD,Java,Git,Python,
Job3691,San Francisco,98101,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=de2dece1c9437095&fccid=3a71a4d2f7990a25&vjs=3,deep_learning,3.8,Associates Degree,Allstate,Insurance,120000-139999,Hive,R,SQL,Big Data,Jenkins,Jira,Hadoop,Scala,Kafka,CI/CD,Java,Git,Python,
Job3692,San Francisco,23173,AI Engineer - Back End Developer,https://www.indeed.com/rc/clk?jk=a71191c5ef17d46c&fccid=9e215d88a6b33622&vjs=3,deep_learning,4,Masters Degree,Deloitte,Consulting and Business Services,120000-139999,Design Patterns,Machine Learning,Data Management,Microsoft Powerpoint,R,SAP,SAS,Oracle,SQL,Tableau,Troubleshooting,Informatica,Visio,Management Consulting
Job3693,Hartford,63101,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=bea2427c4dabe4b7&fccid=f6b7f1c44b44197c&vjs=3,deep_learning,3.9,Bachelors Degree,Hallmark,Consumer Goods and Services,120000-139999,Hive,Perl,Azure,Google Cloud Platform,C/C++,SQL,MySQL,Web Development,JavaScript,Ruby,Data Mining,Hadoop,Scala,SAP
Job3694,San Francisco,19019,Senior Big AI Engineer,https://www.indeed.com/rc/clk?jk=5eb1441600bfe752&fccid=05de1bb29b7bb370&vjs=3,deep_learning,3.2,Bachelors Degree,Highmark Health,Health Care,120000-139999,Pig,Hive,Hadoop,Kafka,Apache,Big Data,Java,MongoDB,Spark,NoSQL,Python,,,
Job3695,Annapolis,60657,Sr. AI Engineer,https://www.indeed.com/rc/clk?jk=ade987cd0c653afb&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Bachelors Degree,Capital One,Banks and Financial Services,120000-139999,Pig,Linux,Hive,Perl,SQL,Big Data,Design Experience,PostgreSQL,Military Experience,JavaScript,Hadoop,Scripting,Scala,HBase
Job3696,Chicago,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=4da351e8ff515670&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Associates Degree,Capital One,Banks and Financial Services,120000-139999,Akka,Linux,Machine Learning,R,SQL,Cloud Computing,PostgreSQL,Build Automation,Jenkins,Military Experience,Chef,JavaScript,Ruby,Hadoop
Job3697,San Francisco,10001,Core Engineering - AI Intelligence - Edge - AI Engineer,https://www.indeed.com/rc/clk?jk=cbbc6d647a712519&fccid=16a97ed26c75bf2d&vjs=3,deep_learning,4,PHD/Doctorate Degree,Goldman Sachs,Banks and Financial Services,120000-139999,Hive,Machine Learning,Hadoop,C/C++,HBase,SQL,Apache,Java,.Net,Spark,C#,Python,,
Job3698,New York City,21401,AI Engineer (Java/Spark),https://www.indeed.com/rc/clk?jk=5ae4098376078a47&fccid=578fa8376f4eec04&vjs=3,deep_learning,4,Masters Degree,ManTech International Corporation,Aerospace and Defense,120000-139999,Linux,SQL,Big Data,CI,Design Experience,Software Development,PostgreSQL,Jenkins,Spring,Oracle,CI/CD,Ansible,Service-Oriented Architecture,Java
Job3699,New York City,94115,AI Engineer(s)- ML and AI,https://www.indeed.com/rc/clk?jk=2a6233ec27d24cb4&fccid=82656d64a9a3e6a7&vjs=3,deep_learning,4.1,PHD/Doctorate Degree,Ericsson,Telecommunications,120000-139999,Machine Learning,Project Management,Azure,C/C++,SQL,Big Data,PostgreSQL,AI,Hadoop,Scripting,Kafka,Scala,Java,Cassandra
Job3700,Atlanta,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=935cae2851eaa01c&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,Bachelors Degree,Capital One,Banks and Financial Services,120000-139999,JavaScript,Chef,Hadoop,Scala,Ansible,Java,Spark,Git,Docker,Software Development,NoSQL,REST,PostgreSQL,Shell Scripting
Job3701,Denver,63101,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=74a7397255849e02&fccid=87820fb5dfbfa9ee&vjs=3,deep_learning,3.9,Masters Degree,Federal Reserve Bank of St. Louis,Organization,120000-139999,Hadoop,SDLC,Oracle,SQL,PL/SQL,Cassandra,S3,Git,Informatica,NoSQL,Python,AWS,,
Job3702,St. Louis,98101,Principal AI Engineer,https://www.indeed.com/rc/clk?jk=e48f876b113279c4&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,PHD/Doctorate Degree,Capital One,Banks and Financial Services,120000-139999,Go,Scripting,Scala,Clojure,Java,Python,Jenkins,Military Experience,AWS,,,,,
Job3703,Indianapolis,60657,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=48378596d9b2f66f&fccid=593c70c81444bec2&vjs=3,deep_learning,3.1,Associates Degree,Donnelley Financial Solutions,Consulting and Business Services,120000-139999,Microsoft SQL Server,Hadoop,Azure,SDLC,SQL,T-SQL,Project Planning,Spark,Data Warehouse,Software Development,NoSQL,Data Analysis,,
Job3705,New York City,23173,Master AI Engineer,https://www.indeed.com/rc/clk?jk=f99ddbd690aafb28&fccid=b85c5070c3d3d8c8&vjs=3,deep_learning,4,PHD/Doctorate Degree,Capital One,Banks and Financial Services,120000-139999,Pig,Linux,Hive,Perl,SQL,Big Data,Design Experience,PostgreSQL,Military Experience,JavaScript,Hadoop,Scripting,Scala,HBase
Job3706,New York City,80014,Lead AI Engineer,https://www.indeed.com/rc/clk?jk=df2baa532fc139f2&fccid=3c650abdba68c61a&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,ThoughtWorks,Internet and Software,120000-139999,Big Data,Spark,Machine Learning,Hadoop,NoSQL,CI/CD,,,,,,,,
Job3707,San Francisco,60657,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=90171392bba90fdc&fccid=593c70c81444bec2&vjs=3,deep_learning,3.1,Associates Degree,Donnelley Financial Solutions,Consulting and Business Services,120000-139999,Microsoft SQL Server,Hadoop,Azure,SDLC,SQL,T-SQL,Project Planning,Spark,Data Warehouse,Software Development,NoSQL,Data Analysis,,
Job3708,Trenton,02101,AI Engineer – Lead,https://www.indeed.com/rc/clk?jk=3bf82dd9ae85e766&fccid=ca123abbc3ea79a0&vjs=3,deep_learning,3.7,Masters Degree,athenahealth,Internet and Software,120000-139999,.Net,Java,Linux,C#,Perl,C/C++,Python,SQL,,,,,,
Job3710,New York City,97035,Senior AI Engineer – Nike Technology,https://www.indeed.com/rc/clk?jk=23bf69acbad0eb2e&fccid=2c62e4de04b8f952&vjs=3,deep_learning,4.2,PHD/Doctorate Degree,Nike,Consumer Goods and Services,120000-139999,Hive,DynamoDB,SQL,Apache,Big Data,CI,Software Development,Jenkins,Hadoop,Scala,Kafka,CI/CD,HBase,Java
Job3711,San Deigo,97035,Principal AI Engineer - PSJH,https://www.indeed.com/rc/clk?jk=3ee5d9a11f7464af&fccid=b983e0b562a36362&vjs=3,deep_learning,3.7,Masters Degree,Providence Health & Services,Health Care,120000-139999,Linux,Solr,SQL,JSON,C#,Hadoop,Scala,CI/CD,HBase,Lucene,Java,.Net,Spark,NoSQL
Job3712,Annapolis,23173,AI Engineer,https://www.indeed.com/rc/clk?jk=526f96c962449327&fccid=9b5767930d09895b&vjs=3,deep_learning,4.2,Associates Degree,Integrity Applications Incorporated,Internet and Software,120000-139999,TS/SCI Clearance,Scripting,SQL,NoSQL,,,,,,,,,,
Job3713,Boston,84044,Lead AI Engineer,https://www.indeed.com/rc/clk?jk=dbe866f78511e38e&fccid=6ce7e0d9f67a9961&vjs=3,deep_learning,4,Bachelors Degree,Discover Financial Services,Banks and Financial Services,120000-139999,Hadoop,Scala,SQL,HTML5,Java,Data Warehouse,Shell Scripting,CSS,Python,AWS,,,,
Job3714,San Francisco,29401,Lead AI Engineer,https://www.indeed.com/rc/clk?jk=58650cd51a0251ab&fccid=ee3b74ff2b3986b4&vjs=3,deep_learning,3.9,Associates Degree,Duke Energy,Energy and Utilities,120000-139999,Microsoft SQL Server,Hadoop,Scripting,R,Kafka,Scala,C/C++,SQL,Big Data,Java,Cassandra,Spark,NoSQL,Build Automation
Job3715,San Francisco,23173,Federal - AI Engineer,https://www.indeed.com/rc/clk?jk=c871d60300d606e6&fccid=a4e4e2eaf26690c9&vjs=3,deep_learning,4,Bachelors Degree,Accenture,Consulting and Business Services,120000-139999,Hive,Machine Learning,Hadoop,Scripting,Azure,Google Cloud Platform,SQL,Big Data,Spark,Kubernetes,OpenStack,Data Warehouse,Docker,Python
Job3716,New York City,23173,Federal - AI Engineer,https://www.indeed.com/rc/clk?jk=bab1ebff08ddc5a1&fccid=a4e4e2eaf26690c9&vjs=3,deep_learning,4,Associates Degree,Accenture,Consulting and Business Services,120000-139999,Hive,Machine Learning,Hadoop,Scripting,Azure,Google Cloud Platform,SQL,Big Data,Spark,Kubernetes,OpenStack,Data Warehouse,Docker,Python
Job3717,Hartford,23173,Federal - AI Engineer,https://www.indeed.com/rc/clk?jk=3114b0d796f71ca0&fccid=a4e4e2eaf26690c9&vjs=3,deep_learning,4,Masters Degree,Accenture,Consulting and Business Services,120000-139999,Hive,Machine Learning,Hadoop,Scripting,Azure,Google Cloud Platform,SQL,Big Data,Spark,Kubernetes,OpenStack,Data Warehouse,Docker,Python
Job3719,New York City,02101,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=447eeb01aee568e1&fccid=5f1f0e6dcc6cbc83&vjs=3,deep_learning,3.7,PHD/Doctorate Degree,Humana,Health Care,120000-139999,Spring,Linux,VMWare,Perl,SAS,Teradata,Tableau,Big Data,Java,Data Warehouse,Design Experience,Informatica,Leadership Experience,Python
Job3720,Chicago,19019,AI Engineer,https://www.indeed.com/rc/clk?jk=218176d0816a9f13&fccid=adb7c04d7caa1bd2&vjs=3,deep_learning,3.8,Masters Degree,TE Connectivity,Industrial Manufacturing,120000-139999,Linux,Project Management,C/C++,Lean Manufacturing,SQL,Big Data,PostgreSQL,Leadership Experience,Hadoop,Scripting,Kafka,Scala,Java,Cassandra
Job3721,Richmond,37011,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=05f79a361643d7a6&fccid=154ba50a8fca4d5c&vjs=3,deep_learning,3.9,Associates Degree,NISSAN,Auto,120000-139999,Pig,Linux,Hive,Data Management,XML,Perl,R,Solr,LDAP,JSON,PostgreSQL,OOP,Design Patterns,SOAP
Job3722,New York City,94115,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=3d052f0f49202bed&fccid=90f4326d49f41ddd&vjs=3,deep_learning,3.9,Bachelors Degree,GoPro,Computers and Electronics,120000-139999,Machine Learning,Scala,R,SAS,SQL,Java,SPSS,Data Science,Python,AWS,,,,
Job3723,New York City,75001,Senior AI Engineer,https://www.indeed.com/rc/clk?jk=33a6a70787a0cd39&fccid=3c650abdba68c61a&vjs=3,deep_learning,4.2,Associates Degree,ThoughtWorks,Internet and Software,120000-139999,Big Data,Spark,Hadoop,NoSQL,Kafka,CI/CD,,,,,,,,
